transaction_id,is_fraud,Customer_Satisfaction_Score,Loyalty_Points_Earned
31c7b952c9779cefc9b2a027bdf23014,0,7,190
dc9507d68f47ef6f1508242f0f6ead16,0,1,490
c4edc5e78ed5b29c5056536d0e7f9ba9,0,4,471
4ddf45323c47429aa84a6bc0e3ab68cb,0,8,201
af4d9b02d3e47f3ae837b9dac98f7dcd,0,1,348
ecac743a5372e030d0f427307a76d42e,0,1,363
cfc1e0dce4f47baf1f723ee6cd75c712,0,9,390
14ac5d5e47f98793c426bd9b93cac126,0,7,14
0a969159387bef7c2a98ae69ddc1203e,0,1,399
98fab59bd8525f5ec3dddd47e41a0bd4,0,7,470
6257caad6ae7094518bc81271ded4c46,0,10,127
0b16770d0afcdf75ff02a2ecc7df6558,0,10,144
222e9122454ed0dca7f085ac80e65fea,0,8,456
f7a756fbb5ce71478bffa07c93b3b7d1,0,3,62
21e2dd5b102c941062cdd5531fc0c5d6,0,7,105
d56a83e9304fe0ca7b2856803bae0d6b,0,3,193
1322f7a31a43f4b93209272f7e216e80,0,10,71
ceaa9b857cec99cc6e9a9334b0d1be06,0,1,483
41ade2294e5757c3b36fbf4e08a8681f,0,3,317
48f02a91d807e6bbd5988c1bb8d20010,0,5,136
92134d7fb32d015a27f69762ec99ed33,0,8,225
ac66981b61c06e06f357768fbb7ec617,0,5,397
5ae6c03702365a1d569fe19ea5060002,0,3,41
0700a7047752f8690ac411a0709ea799,0,3,48
ef485d4d2a3dbc7e493ea6731537983e,0,10,199
da3c069b69a1d657200d0d21d2664f4f,0,8,186
ed161148825c75a2de1dab1f8eee8541,0,6,297
0acc73f38ecef5db7868f82b43692a69,0,8,326
4d449a3385e84ce4cedef03a085479d5,0,8,183
fdec3009e1af82f1f4b8d521fbc6955a,0,7,282
4c0bfd8e88acba08838fec44ec9e8940,0,6,178
6ef0f18222c2180f309af806092fe820,0,5,365
b81fbc17736ead7ca213b4a34f8db61f,0,8,138
ac33023fe6f018c40065d18ed3589124,0,9,276
eaaae9ea9db4ddc6d943389a6391d20c,0,10,148
6dc06302d64d580020f2cf300fdd90de,0,5,99
6117f0f75ec091687fe380c3be020f81,0,3,319
1e2894e3fde0e9a71310832fb6648ef9,0,7,66
7c8a3288952f79f27747b672b65e4815,0,3,497
f4f16c9a95219f8aa56f5567e18cfdc5,0,7,305
0e305248d49327215820511553b6258b,0,9,405
d856b9b980a76b0c1570f3c1e14bc6ce,0,9,350
510fa8b101e25625c14470655877cb8f,0,6,277
6849f4599902dd14db3e44f18e552b94,0,1,266
dceccc7557c3560fb045c5453dfa673c,0,3,333
9f95b3a5d9924a7c4a9b0efa59fd1843,0,7,480
60a07694d3b0e3a7afac045ec90091ad,0,8,423
75085b9cd6c458f2de09ee2a1c4d77e4,0,2,477
bc9809c78257c24601f22fd1d26c967b,0,6,469
e8a3679a8f46d7853ec166e63f7afef8,0,6,134
a3746145dfade815fdc9eb0c7d0d23e0,0,10,305
d8c21910e961dfab0d7ae3f64368c2f2,0,6,389
3b3a5812d61d15a0887e8849ef79cddb,0,4,63
d2f9434306faced2c9292dce3bfaecba,0,3,398
96e7053376623f07f981b947adecb0c9,0,8,348
257ac170affd09c1dffb2930cc336436,0,1,155
fbadd252cfdaaf80b068541d9b0fecb1,0,9,493
01f412f2c174190676f173c65760b765,0,6,238
1b56cfbf2c95f57e97f5f31e22ed0ce1,0,8,50
c23c83de350fb04ff3a87d80a3ef1cba,0,8,341
c848be9099095841ae63db561a14c7b2,0,9,89
d63a3aca3bf82a3dc8e208b742e89478,0,6,271
0677437a8a76553a4815ffef8b0c9397,0,5,498
4d0b2c38ecb89f4564105b43af75365a,0,5,102
b995d755bfbdf2f2020b12b781265b0f,0,5,12
a2da5d1b8fb1e7d2202ca0d090085bb1,0,9,167
4f3e5d9ca4a44f93f81ade5e84b5704c,0,2,58
9fe5fc193ad84fda847bee3d9081cdd5,0,2,197
1602a8807c428ee601e66bdc3a6da1ba,0,6,375
efc7edb55a9c424f7d9eebc433032ff7,0,10,0
afd387d67e270b6d1b3da84cdf66ae0a,0,7,422
881253ad63d7bac8cba820433513832f,0,4,22
21e9257ff41743be8762745b7d2b7775,0,10,71
2b8e8dad22d1a7fe90b1d8cfe3865a58,0,7,74
8bbe2b20b27277d27a0bc78140232812,0,2,424
53e694cfc840e5afaa6382d84915717a,0,1,471
a745e0d94890f475e25ae4d55dd23638,0,8,8
19508de4ee937913f2a916908bacd6a3,0,4,271
8fd261370b4e06c8af7d7df472433637,0,2,442
d5c38016ab7210e138fc8cec6f6eba15,0,2,356
a2922676756dc2e43e62d6178404c826,0,5,226
b1db8efe7e8a8cd56027704d8d7efcc7,0,2,323
abf15a2d9e192222ec00568138c495bc,0,1,183
f53b1a901d44f4a58bd1e06cd5b02828,0,10,119
ede3de029a4e3ed33261ef4e09a7d4d6,0,4,14
ea98a8076542ac1efc678926e8e77a99,0,10,71
a5a4237137bd17b4bf37247259f18984,0,6,142
085c0b1c7dd80e2328ba53592f7b832b,0,10,350
20adea7f61153327a2ef0c3ff0f82211,0,8,207
b9194d0d24ef63c0cfab37a756b4da19,0,5,474
faf8138f390aa9c4a55068c1f54cdb39,0,1,480
497547c93331bd28538cf98cf4997d62,0,9,109
d62cf9d2105933abe8d5fc58a7702a76,0,4,115
368fbba0505f5da3e29d0679af399181,0,5,489
495859730452ddf4b55d8599f05c13f9,0,10,476
9ddfddcdf5b1977adde7fdeddd3699d8,0,9,185
9520b858203c4610351945cb08f567ee,0,4,406
4282750eebb8e9f44c2e2a12a3e670bf,0,2,400
d895c1b2f6c91e79b0fe55d8719cad17,0,2,9
2dc6f12d520c50cd687933452b03147c,0,1,269
2b7fada106080eea96102e502e793e78,0,2,137
ce6b7ab302cb40e7541b1b582521335b,0,3,305
267f3ef78f519dfd69bdead6d82734db,0,2,5
a6224c386e496e15e843889485243972,0,5,337
ec9f689bc0685b841bec973606e26cad,0,9,66
59813c4f3f68c78e45e919663cdccbfe,0,9,136
57658c8ee0750f78b6afa4d628ce48d2,0,10,171
29676ecc39db6e6e9de7d5bc15e6e830,0,10,248
87f5636fa20b69f57db75f3d7080196e,0,4,377
928cb72fcd537ebeb45f1417b7878770,0,5,17
046af85dd69591132252ee20ac8c2cbd,0,3,256
726c568df6cdf9a42d0d3d2721a340db,0,6,129
53d29c734b4100b64b5f3f417b00abd1,0,6,190
67008818b7348263e64f2c4b2521a993,0,9,285
aac8e4357c75ae843e2bc874677de926,0,9,169
cc4212afea6520cce0f853272aedff19,0,7,196
e854336076d09c3c9b419f0f52a61749,0,4,318
f52370c96c58aaae4ee16fbb72af6c49,0,7,371
19e106cea151399bf955846b6919523e,0,6,109
a74467028bb0a03ced2923b529c28e49,0,1,153
bf42049e8939254329b28fe0995c3757,0,8,0
943da19638810c8a25bf3ec5c9d8ae5d,0,3,24
c1b23eada859fbab33e2d607ff8a1ebf,0,6,302
aea7f42bfa0d4cdce2efc05f688cd3e3,0,7,1
303ed8804701a93015160cd1717d2fa8,0,7,475
29375dac19b2b3a6564e6c67f2bb8c2b,0,5,435
686a9616d051524f5871f1d242052b7e,0,2,393
6f423d998de84a4e85ef4b494f6d8e91,0,2,165
1b38bf8444d0468cf3b124066f2cae89,0,10,89
27a1d225e7b782baf36458d9750cd4a6,0,6,348
80ff5a4250d38cc6180ce0ebd79e8cdc,0,8,42
c04b3a7bf9cb698eab8407e13cc6d252,0,9,365
8a3253e72f339e5b6c1bfb8b9807f977,0,9,455
550163eba760e79ba16efd9fde0e300b,0,6,219
7de977980e8e278f00c64eb967d78966,0,2,73
711942af692f304f0e11614b03ff8ba6,0,4,244
284b8c311f6a24fbada6ee4296aad707,0,4,186
f70f6092ba25b9b59ec683dd0371a486,0,6,380
68d5b7ab79722f42d67bca2a202df4c1,0,2,34
4da82b2e8a9d0120fdb1486ed94b52fb,0,3,68
6157e86aef836c94c14a0d27e4116ea8,0,7,155
a1fb7521c8a0d69147a8ff874c4b48ab,0,1,478
316432cde414639883225898fa7479c1,0,4,93
067e03cf2436f66144350a49df9a6050,0,10,298
7d46f3d3d970d13b468e78f45616aed4,0,4,118
3176e606562f3e0cc26aab07ba89cf46,0,6,421
a85101079dd7cda48262b4dbe2f1a62a,0,8,283
7d11eb6bcb568b4d9ea0762b6aeddf05,0,3,470
48df2707bc4d7fe76a60170bc9d1a066,0,6,219
8af343ef995b4f91bde0f40876e480d3,0,6,397
84148ccfa5aeda90d86080ca63eb7bd0,0,6,308
bf1894655b5d6bd2b42e9606ff1a0554,0,5,344
b83df90248b3bddb9331dbe2523896db,0,3,100
372bacd1c3b9f474fbaf43891fd5bd12,0,6,60
f9c4481e752b5ee7329c6454e75c1608,0,1,61
fb0efe69b70a2fc16c3a335d2620be9a,0,1,498
761e39d0f5f1db435219d18479c37ba5,0,3,255
047e172141cee8af88f158927e014155,0,8,31
a2f60c64bebc6e6851b40a5635736193,0,7,33
ea9ec107fe7431d375cb37d35409449b,0,8,441
9a90c608ac3e776dae2d52be7d489557,0,8,99
6e312e345dc91892364510709148ad72,0,7,152
82891051044158dbd040888bcc1c3085,0,6,338
0a85d542be66f68e99048aac1cdbc2b4,0,9,353
8cb4f3129e552a4b73714ac9327f98c4,0,5,288
90e7c54a56fee84bec83020b481359fa,0,3,334
1c0c1cde55a75e344ed75545386ecf4f,0,1,230
d5be4df0c99b93d43053b36eed03ac8b,0,8,469
e2083aa0d97c374321355aab31ab1b69,0,2,451
0c797786ddd2e31849f1f59d16a5b6b8,0,5,390
d4a7abcd482df56415706a1feaa9357f,0,7,366
6478031aa7134de830c542a756d329c0,0,9,449
c70c812f203c18cbf264b79af730c0cb,0,2,107
8e703a69ca8220d058b5139338d36b65,0,8,277
843b813f37f20d155f8948ca6831881a,0,8,330
0910fb0152fb342a7170defd3efbdb6c,0,2,81
3beb802ef1caef9836be40197649100f,0,8,395
6d1738a991f136aa2fd2f2ffd9ed7d8d,0,3,500
f3f28431f45632d01249590fb7711ade,0,2,134
f06fb551facd7d51e17c2a8e531984a0,0,4,58
6ee416855081a57e557884f5c82bdc93,0,6,359
cef5f79dbb73397e31012a8abb3fcebf,0,9,294
1969e1e407f33e3a5cb8c2fab888678b,0,10,60
0de1df23ae34e74797d1950afd662c23,0,5,163
681413bbf68d083b778f4483afe465cc,0,6,321
622e7e66551346cf8b14594a4eef0673,0,7,239
9a27793da34fc065d42bc0339f0e984c,0,8,416
a9a403d4cfc71f18acae6cc39d9731be,0,1,226
ed3e0860dc2976fe5d09fcc9bf809a73,0,2,127
6d0305774b14f22f1395dfc37722a2fe,0,7,492
d0fd544c9c8c106e6b51f220510d0426,0,5,47
dc388f039ea8681181dd0d724fa482d0,0,2,17
e5e5f11ff48c064dd695790292f9833b,0,2,67
7bf162f8dccf0a707f50c7519364dc00,0,2,452
d34fe80f712f1fce75b0d20a5c4bc685,0,7,10
603c5b6168165ab950c0a62332205894,0,1,46
3b66410db11eb6590b108a64f9e78f3e,0,8,449
d9eac20950af8e136f54affabcf0d92b,0,8,211
eebfd8d7cfc06521562e836a39781577,0,1,384
1a77ada2c4e232a5fd1e252e52fb68b1,0,7,254
ffac7a1965d71179e9aa2539ce0de6ff,0,6,358
f0e2efdd2c3443dcf449601cd5168876,0,9,25
9740b060ee1a27c6facd9faa9629ab18,0,10,416
39017fa4912129a013d4593ae9ba882c,0,8,166
090458bfdd40d43cb4875f4b89e641d6,0,10,364
04d16061e8d99e91e6b04e703d0a32f2,0,1,431
b9408e149390d528e60b0b63363adc45,0,5,233
cdd6925f8098c13c4b07760023bc3673,0,10,477
dfdc50b6ee58cd7fdd639a979a471b66,0,9,295
e4e69983da45b312295689dc4529c697,0,9,246
2d3b9dcb0d4acece073df111c131c985,0,1,167
8e6207d6a9a278e1979ed1fae46d353c,0,7,178
65b0edd5d0b37666390294713c4b99d0,0,5,119
38c2352f4b298b201e53e2fcb576c188,0,1,283
0a98aad691611b48a089a7d9e50584b8,0,9,296
5e6a1ac67394850f9b92f7516715f34d,0,8,107
83ef11ecf08e4dbafbdbd77aafa91208,0,10,497
9384bc3c3520492bca466d6d74fd7b08,0,1,239
9a195c7c5d61448fbff916b276390ffe,0,9,247
21d5677b67567f96b25bf51504378433,0,1,207
0cc49879ae43e76e1b1a6bfd5daf28ef,0,8,468
a92996bf0748f3b5e9d5ae7c68d6ed8d,0,10,32
c1e97991eafac429a4a599bc4fd3f1b3,1,9,292
bc6cd5cfadd6fbbde8087c6e72953729,0,6,200
3590619a63fb643ddac27964aea15f7d,0,4,370
d07e740aeef69cbc970ed0e3497d887d,0,1,360
572fe94be86f582b834c89e660af40e6,0,10,268
26d38b2f83734aece3f0cab3cf6199b5,0,10,99
457111762e08f182d3d846563a22ac3b,0,9,317
2b9864f2bdfbb8b38039594eaedd4cb2,0,2,294
8c92f13fa63bf938698b3916538bccb0,0,10,116
a1cba7e76d4b744d2dbd376da2b131aa,0,9,269
68ec64c5100e5a1774d224d2085af05f,0,7,1
8ae46ae1f31e00724374165faf8f9d7a,0,7,85
0b7db55818c3487ca6ae2e64890fb91d,0,6,244
c322c10422e4a757cc0b2887382cdec2,0,3,247
fac0de7ed5df6bdd206d2f3b909093dd,0,10,235
b8a4709d77d2ea240f35ba423aee1eb0,0,6,290
03d5779370635a88c3d5adcf4fd45dee,0,10,463
1a4f721840b338687f44ba5a33063cf4,0,10,339
322b3807e6da168050ef3d357f634771,0,4,405
3ae7fb64e4b9bc1abae1b478b74e08ca,0,2,242
8315241137ebc25294b9cac29ca1757e,0,3,404
2ab86ec1bb15e2ae65bb43619718d029,0,2,132
9d780abe55733c4cd30fc5118a7bfbce,0,1,477
be73f3a062ff46af3a18be8376fef52b,0,10,400
2694bfb7a3e9af4845206bed8a7eb05e,0,7,178
96fe63da3fde924432a5e54ca8230a07,0,1,382
2f0db3e1c499c02c375dba406e9da44c,0,10,67
398bde253ca04ab6ca15f8f7dbd6ab67,0,3,320
d6f96660493c3cc68e2805c5d019d60d,0,6,61
e61f0762c375bc8a5a470da930c3a8cc,0,7,70
1327fc7626d990a13a68644cb6c9159d,0,2,132
19592a39a1a49b5c11a5551a58c8e5c8,0,5,46
96a84d46af27f79a7e9c6d08caeac131,0,1,392
118d8031b3ba2e017d199cefddcd4a32,0,1,153
a97c960493e4aa90fc4a9e628953635b,0,3,108
94384d63e1e461b7185fafe71f4d7e42,0,5,25
e83c7028f273ff9371de91ac775b8a82,0,8,139
ad763f998bb5adb442b64d5f95bcb9fd,0,7,433
47c224d26bbcc001cda28846b53d081e,0,3,55
d3b51f9121e297600deb080b80dcfd5e,0,2,334
c444cc8ad580ccebd6e4e8d3646706b5,0,7,371
3d82493703d82a2dbd2518d986db3885,0,10,387
c63196ab1ddf9676f75a18133af39785,0,5,170
f1b1e7e5c04022475af2a59954447f5d,0,6,72
dbc4a3bb18c04647a11721a503589970,0,1,267
ca41709deb6d0d63eafddd1d9fcc8085,0,1,326
ca83eeb256535b6929f7649c4489b258,0,3,347
d069f0133ebfc8df5e89e62f61d88dd9,0,4,170
8ba3af573e2cb1bda7cd6ec6122b9def,0,6,414
0b6c2d12af8d20ce22415bb3f38abc27,0,7,345
e147b89fd868176c7ddf194bc4f3c85a,0,2,155
dbf561305eb692291820b790fb428371,0,10,488
b4536a1ab8766404253d900a0bfcf398,0,7,62
057b3be22a2c8661968751e7f146f32f,0,4,254
0374d8d64f2ea355226549451e9db8db,0,3,158
1341d14f984dd3fa23fc16be1e66b9c4,0,10,160
f9e9ad3807e89f5f0b9055b2b162a440,0,7,463
eba82d6702744786dfd8cf42c80582af,0,8,381
c3763c1ffbcf8db6e1d7859d9cefd9e7,0,7,70
f1f088701c00f1a5e92304ee0ce9d2bc,0,5,477
5b93f761ee30169cb3e3056cb3df9948,0,7,13
647340b2938eee84fe2b723b978f8d06,0,10,218
15ff09b963e0762575e2a3956eb9600c,0,7,182
fcf3d9e9f365806c6eab5e31ccd7ccce,0,7,236
660b4778c85a03a3e1600de649902e83,0,8,7
78b4433f684677d57e9dce2f115ce4c1,0,10,378
826562d7a91726d5315449b179fe7695,0,7,381
a3fa607f3d427011aea5e19d99540df5,0,3,491
61779ea8b0d32e535aa1d1f2e7b7d1b3,0,6,360
20b32a8f36d934360797f4c196382af8,0,1,320
ab62c672fb59dff9207b2c075fad45f1,0,7,179
7ed10871336abb618875d6823aac7e9c,0,7,322
1461845d2f6cf1f081b2fed9c41b68fa,0,4,317
c8cee7b6d63cf0470999da8289b3e7a8,0,2,100
38829b6a8f6da1481a7ec7522ff301d2,0,5,169
6af4b9c990deb12f277413e847ff826a,0,4,59
c1745c646fb5b041e9a126ebdc3a1d4f,0,5,268
ca195730bc371161025f03847de12b82,0,7,181
fb19a677d3634e66f1fa9b75846f4847,0,8,88
ac93ed741a7d981fe56f9ad3dfd403db,0,3,235
7b57bdacd45db03f989825387b749487,0,2,431
e6f636fd78b72cc9057827fe04d89d27,0,2,8
3e78175111d59c9847e38f97b70219cb,0,8,99
4239fd2f00102f50b9b0788c34fe06af,0,6,484
7702c46c6a9352690c2d93cc382fe962,0,4,436
d2e5df12946221d56ae7c79786162e96,0,7,302
5367564f7e4ec245f2e96e6cf682128a,0,3,421
899cb472a68ad676508cc523060e22ae,0,2,440
7e87c4786b37c864408f3e502716903a,0,10,205
d15c17ab3f6bf1effa0ff5fffc3865ba,0,5,61
c75d8d7227b9415581a5fd272ac28764,0,8,439
4963ab1d159ecfdabfcd3e99ccb79b75,0,7,370
b7fef90c335190072292746efe1b59d0,0,2,22
b2da984e61d8fa535607202c51bdf86a,0,9,163
fcb11dc5ee6671e1f38a3a4cc8f8cdc2,0,7,299
92e4a36e40db1b15a89eeb0e383c8d14,0,10,54
fec434d4409de5df531bac6b986b2d02,0,7,448
0d314aeffe4b377b28a22117eb9f7e2b,0,3,377
9b46e983acd22ef2358f9d9cfe26f5fe,0,6,101
5ab70dd521ae4105a54e7a64c9431936,0,3,68
3a02cf2f4638faf18859f2d3f41713ba,0,10,33
83cb121f67dc15af1129471d9a3a90a2,0,2,283
241f3252d10907a2cad0a45ace59770a,0,1,444
93b01b019b22f365ea793776392d7b30,0,3,340
59e05ac80f1024b7c8b524f047ea6447,0,3,392
52b92bd6498bfc8e78e890b686f4daea,0,8,289
98968c4fb2680893f718b634b776b257,0,10,392
d4b5c51571610a7b3d9e30031510f17b,0,5,141
7ac910cf43bc79ac412c0f25c317b4ee,0,10,238
3776b5fe18b0e29d4a6be76e52b5c9c0,0,6,378
73f6808e8d7c80d1da10dd536ff422a2,0,7,154
e980bb7744a7565b78c363a7c765a060,0,8,492
587f353bd8eaf66602abc422c3dd7b1b,0,6,426
d73be8ef6f394b7c604037afcb0845f1,0,5,347
cf978adbb59a5f003d4915675beb9976,0,1,34
80bce915a54804955945bc35746b059c,0,2,15
56130bc7b3f8c4f92657f9e54a929a96,0,5,321
617f4d632bad6c417945c327d15ece55,0,7,146
c688c68f35ca4d3cf963f15e98c1b7cd,0,4,198
21d75b09df97843d1b9042d8cd26ca9b,0,1,263
d28e649f1b14676f845a3c0b3b19442a,0,8,33
4173b08fa5c38265ca4d8e13ac8e13a8,0,9,246
6fd0d4a05df8f8cd08b1049f94fd68bf,0,4,376
9ee18d2ee73514fa52254024c606dc22,0,9,344
9607932a89a94ff3c3f5f22d312e5c91,0,8,247
7582a19ebce058fe529b53c776aadb21,0,9,242
7bb37d1e4ad6a1eb6ae087683f080371,0,6,101
d62dd5cee2dab177171e32b80660919c,0,5,150
9458be671e7d7ba5fbc96120bd878205,0,8,316
15a9117bef1ddfd9fc64c708efb0416d,0,5,199
4a8adb4ba397c8133e4a3e32a4e738fe,0,8,110
7ed5858a702504bb1d69a11bf3f0e215,0,5,458
9f736166e47d1b3f77d862d763362b29,0,10,169
a130f989c5f05b0d9bcf9598c11e0142,0,8,22
d40585fdeb7689655c6b0989656f87c9,0,1,152
cc3683558556c5e0c4e54bdde86dc588,0,7,167
7f84fd062b5c99bb4d24386c6ad277bd,0,9,408
0055afe0eee30bde6c3165c00dc318a0,0,8,79
0ec9a78aa50699da5211615896deef0f,0,2,285
b3fa484e6765d32d3368300e93536688,0,1,149
9ff0d4c28d8a603a124d8ab0b59bf5c4,0,1,360
5535ad3c1f4e00932806a5d77816a22d,0,5,348
2ef56abd6e31c82bd464ffd90a573063,0,1,494
338a79f5bdcd9b6e859262eca760d7ee,0,3,128
3570411fd7ffcbe98a2bd99b531f9cf1,0,7,118
1cb37cec275605e8ac9be261a5d7cc61,0,2,258
35812c056736356680cd5cf6599f0b4c,0,2,170
8b89586b4f13151f6cc2a3da1c6f91e8,0,6,162
8c966b4007e314294263c649b455530c,0,9,392
54c298e038cd771d040ed2d2924c8de2,0,1,5
a6f3c9cf9731773ea8350e420fb5f816,0,4,325
31bc43709c0e9d4e0aec0979a4e30d31,0,1,73
35531d7063d23002fa57da7bfdbb3097,0,2,205
334553a9ad1854ffe698780983f87dfd,0,2,375
180bbc451d8abdb7dbd1fea03061ca7a,0,8,141
01cd763d711e9ef79642871282afb4c8,0,1,21
7a6882954e2a518ca2176c9b906b3142,0,8,150
2490af7f26bd1eaf5de04c22fdd07d43,0,6,69
168856fa60ec9168b378a24a3f7bf7cf,0,6,182
fe37f805a2b18d664f3b6fadb74c7794,0,9,105
e4f6a6e4ba5a49a81a06d30598bfc271,0,3,52
e6ea23d08afe633fc4a4ca456db00089,0,5,426
915edae7ab00a9e9284c4885cbd8fc96,0,10,4
1053274a1bb5d16ee28d325463d7e3cd,0,3,376
4f934d7b4da54a61100554ccc70942f7,0,1,96
1da784b604b3747c3ef2468d3285dde1,0,4,345
62377eb66d3ac2ba4cb72406df216cfe,0,1,277
dce66b2f68854735ebd4761b20fa63c9,0,2,423
50dcabafb3408d5e27845d159e2f8141,0,6,394
2dba33f04b98c6595fee40f83538e9a5,0,10,115
94f25a0598a1fc3a8d9153e229f615d5,0,2,352
3251e161b599cc305bf6b8ade8973082,0,7,471
d3187da5878b3b10c1a196c94d59ef87,0,1,129
a09170c167fc6134e38595c6add3bbc4,0,1,441
c5f41ff9a0894911d3fe4188b9311bc0,0,2,64
73258190110e77550d1238923455c708,0,9,342
629c85f224e9a6b51626f5bf73a53466,0,5,14
ecac69663271b54e84b24dc6fb063d8c,0,2,329
b4e81728af854e91fd218a7be8b64b60,0,5,255
cb12e60646ac3fb121a72552108c4367,0,6,472
ce173a7a33bcbc4ec7e7973dde52f4bf,0,5,167
1b33a4e999db72f977f2c9835c1fef73,0,6,491
3e0edab611cafeb2fe51ccc08a9a938a,0,3,272
8d7a03f6d558c871474e8e28ebf39e05,0,10,74
3d6ba9ef81a74a6fb1ba0b74a7b6cec6,0,3,259
36dc7d8b2de38833f180a0ae082f4d3b,0,2,480
0da0bc6fcacbefb6fdf5aa1cf5eae4b8,0,2,320
d67375e5dc22889ddf2e3ea4d9086db4,0,5,338
9e995441d4afc433527e0fa7d7b780f1,0,3,100
3e5fb1db75b21c32c586af182cd5756a,0,1,90
c9f7ef49cfc7fedd0116cc3c69045549,0,8,93
0e26acd180d10ab325c9b4c239ea78a2,0,10,460
f9de62e9a4e59a5d6b2d8c18a333626c,0,9,400
e7c11c21f8d01aefbb10a5a3dedeb51b,0,6,478
f846c041c76b742d2128e6961408e391,0,3,131
8636d6bd12a266c87c05a6cd013e9bc4,0,9,361
41faa4760be3cfbd41d75ff40858c083,0,9,466
942b6f1d095abb4df760e253a5597e0e,0,2,245
4544ecb871f01195932e24dd6ef72781,0,8,366
17eb7be3deeb85dfd64fffff1f1ccf39,0,2,26
5487aac122b71a9d24c6f51e65665395,0,8,30
8221b4133f33992416513310a076eec7,0,10,387
99e8605e1e91665e7abf9863b9c47527,0,9,91
5b3cbb794fe80da7918bbc51498bb2cf,0,3,428
5d72ba1c0c40dca2d9047959ae9e0864,0,10,240
44d57dc1be007d77493e2fb4b135392a,0,9,181
3753b361c65ffb6b5fdb589f449839a3,0,8,56
1813a29b1274e49651d578bfcda64f6c,0,10,412
fc2be9ae2614996826caf7e5d72907a5,0,2,388
c9051cd2dca63f9ad1d4d9c1427d37f8,0,8,375
4aa94c53344bb15b067274dce8b125ce,0,3,37
0aee533165d41aefa1fa49a4f2a48839,0,6,267
d5e45a59a5a50499b25de21350729c59,0,10,401
0465a5934b6e2486d14ea52a45b5fecc,0,8,405
6ff3945ecfa0fe78364b8eead3d3686a,0,5,49
b717fff5e92b8ceb99b19d90b32a8232,0,6,107
fafae6363a255599e56c49af06472076,0,3,57
979ff992df1c033b07d93d9f442e2d4e,0,8,380
71fe87a3c654e898c155d6b8b2678479,0,4,200
bf62578103fc45b3d3933c4044393cbd,0,5,77
45d2942a168352dbd2aa54d6e12b4d57,0,4,397
24c7344af8f8f639aa4e2e092a4821d5,0,4,325
522dd9a83a54653b87b0c23b5e520e88,0,8,297
1b93be7fcfba6530c50145f4983ef6bd,0,2,97
0dab7ebf023bed8b13c0c65a61c3cb50,0,3,386
f27947611e2748d36a1237139e114706,0,8,107
cbb4e8a7b2b006dff645823a8db95984,0,2,290
a556ea2c08dcfd155503e9b2189a02b3,0,5,375
2e7c0a021b4e7b624c5b30ebf3dc9748,0,3,454
aca7e239e910b2b9d31753b44c87280a,0,8,140
0771c72fd7770ef9cd3f8d7ff8bf02cf,0,2,165
0d29da22f6eef04fd84a2c52baf22fcf,0,9,496
e2a4270ead223d3107e0c9a3bc501d02,0,5,237
7947ce1bc67a47346579aec7fc48b037,0,6,107
174bb597dfad6da45938e9bfc63b2c49,0,7,175
1aca901ef7eab1f382fff7e46b55ce33,0,5,185
862053c8f98cecaf5ca3ca42c819ecab,0,3,143
c22adf5c938581e18260a15ed7ade03d,0,3,78
15512641c33d5f81859f9f8284771fba,0,10,474
3408bbfe7729d139340fdb1a99c0e836,0,6,271
836369a607d841b5f95483be225169fe,0,7,126
13bc3d45b6f3472b55293ab9d44e9f37,0,8,294
b29900c32eb65c793e0327d6411e3ec6,0,7,321
820023090fac6118751064dd3da20bd3,0,9,270
b2c604151a0d9e70e61a3b0fb628aad5,0,4,308
19dcbb52aabb4cf9f51fe19f9e817c93,0,5,183
ffc4fc35eec7769e86cf91783037df4e,1,6,67
1daca64aa3f9890b6f1a1f9496750b46,0,8,290
babf6d814977fd818eaf4fbf8b677b8b,0,1,354
4cef57097d427585b04da5a700654a5c,0,8,364
39040cc9a343d9037417d4130e89ec2b,0,9,309
453d10181cb985bf0855b1d25e016d64,0,2,283
38a79c810126d69c37599bc3baa380b1,0,2,465
ef8f306204c15b76fc60a5ab69451d9d,0,5,174
aec0a4e59bca3833b0a39c7823434500,0,5,229
5e750040725a19b1324afd00844ba9cb,0,10,440
0dbb7ec744712b1cbff93e447f62a938,0,4,8
4536231aac6eea5ded833bd377f07ff8,0,1,339
d268ce5b9ac8df89e1a4823e9f628069,0,8,5
79627d61c395909fccbb03190f1a23dc,0,3,129
4e8737f55b8a88ae1f19cb44b2e7e7e3,0,5,150
b2c4e5ccefe9f8be914c16c088e505f8,0,1,455
5dc5c45e1d3189e8370ec3f780d2f9bc,0,9,191
803404fe35401f8fa5a5887d2b81affc,0,3,4
65e375bc26281f41f740d178b55f2000,0,2,124
b1a8c5db7e0f0342e6e8cb9fcea33949,0,6,239
8c2f2a2b7b6a2cb7cd2bcda8dfa17846,0,6,203
001405230dbe961e34761312f2c056b6,0,9,110
f9d40c9abd474c766b59e06f2d6e995f,0,1,484
ab36e8597417d7ac0cd78f958f8f6500,0,8,221
98e708578112a2e30274b78c4ab31d88,0,3,420
6f985719c464297336e23ebc0351f749,0,6,271
d35e9919200e25b626f5281f2a725d02,0,1,283
ddf25472ab3d7c78b9a175195163438f,0,9,225
e8e31e8c8910f6d21a973e8767a55bdc,0,10,44
3924cac886d60d75bf0c6bc1f0c7877d,0,7,40
